postcode	district	x	y	lat	lon
FY4	Blackpool	332300	433300	53.789999999999999	-3.02
FY5	Blackpool	332900	442500	53.869999999999997	-3.02
FY6	Blackpool	335500	441800	53.859999999999999	-2.98
FY7	Blackpool	332600	447200	53.909999999999997	-3.02
FY8	Blackpool	334000	428700	53.75	-3
G1	Glasgow	259400	665300	55.859999999999999	-4.2400000000000002
G11	Glasgow	255400	666900	55.869999999999997	-4.3099999999999996
G12	Glasgow	256100	667600	55.880000000000003	-4.2999999999999998
G13	Glasgow	253300	669200	55.890000000000001	-4.3399999999999999
G14	Glasgow	253100	667800	55.880000000000003	-4.3399999999999999
G15	Glasgow	252200	671000	55.909999999999997	-4.3600000000000003
G2	Glasgow	258900	665700	55.859999999999999	-4.25
G20	Glasgow	257300	668200	55.880000000000003	-4.2800000000000002
G21	Glasgow	261100	667500	55.880000000000003	-4.2199999999999998
G22	Glasgow	259300	668600	55.890000000000001	-4.25
G23	Glasgow	257200	670000	55.899999999999999	-4.2800000000000002
G3	Glasgow	257800	666000	55.859999999999999	-4.2699999999999996
G31	Glasgow	261800	664900	55.850000000000001	-4.2000000000000002
G32	Glasgow	264600	663800	55.840000000000003	-4.1600000000000001
G33	Glasgow	264500	666600	55.869999999999997	-4.1600000000000001
G34	Glasgow	267900	665900	55.859999999999999	-4.1100000000000003
G4	Glasgow	259100	666200	55.859999999999999	-4.25
G40	Glasgow	260900	663900	55.840000000000003	-4.2199999999999998
G41	Glasgow	257100	662900	55.829999999999998	-4.2800000000000002
G42	Glasgow	258700	662200	55.829999999999998	-4.25
G43	Glasgow	256600	660700	55.810000000000002	-4.29
G44	Glasgow	258700	660200	55.810000000000002	-4.25
G45	Glasgow	260200	659100	55.799999999999997	-4.2300000000000004
G46	Glasgow	255500	659200	55.799999999999997	-4.2999999999999998
G5	Glasgow	259000	663900	55.840000000000003	-4.25
G51	Glasgow	255200	665100	55.850000000000001	-4.3099999999999996
G52	Glasgow	253000	664100	55.840000000000003	-4.3399999999999999
G53	Glasgow	252700	661200	55.82	-4.3499999999999996
G60	Glasgow	246700	672600	55.920000000000002	-4.4500000000000002
G61	Glasgow	254400	672000	55.909999999999997	-4.3300000000000001
G62	Glasgow	255100	674600	55.939999999999998	-4.3200000000000003
G63	Glasgow	252700	685800	56.039999999999999	-4.3600000000000003
G64	Glasgow	261500	670900	55.909999999999997	-4.21
G65	Glasgow	271600	677500	55.969999999999999	-4.0499999999999998
G66	Glasgow	265500	674000	55.939999999999998	-4.1500000000000004
G67	Glasgow	276000	674500	55.939999999999998	-3.98
G68	Glasgow	274500	675200	55.950000000000003	-4.0099999999999998
G69	Glasgow	268500	666500	55.869999999999997	-4.0999999999999996
G71	Glasgow	270200	660700	55.82	-4.0700000000000003
G72	Glasgow	266600	658800	55.799999999999997	-4.1200000000000001
G73	Glasgow	261800	660700	55.82	-4.2000000000000002
G74	Glasgow	263700	655000	55.759999999999998	-4.1699999999999999
G76	Glasgow	257500	656200	55.770000000000003	-4.2699999999999996
G77	Glasgow	253900	655800	55.770000000000003	-4.3300000000000001
G78	Glasgow	249000	658100	55.789999999999999	-4.4000000000000004
G81	Glasgow	249600	671500	55.909999999999997	-4.4000000000000004
G82	Glasgow	239300	676200	55.950000000000003	-4.5700000000000003
G83	Glasgow	238900	682900	56.009999999999998	-4.5800000000000001
G84	Glasgow	228400	683500	56.009999999999998	-4.75
GL1	Gloucester	383500	218000	51.859999999999999	-2.23
GL10	Gloucester	380400	205000	51.740000000000002	-2.2799999999999998
GL11	Gloucester	375400	199000	51.68	-2.3500000000000001
YO32	York	461700	457700	54.009999999999998	-1.05
GL12	Gloucester	373400	191900	51.619999999999997	-2.3799999999999999
GL13	Gloucester	368300	199500	51.689999999999998	-2.4500000000000002
GL14	Gloucester	367000	213300	51.810000000000002	-2.4700000000000002
GL15	Gloucester	362000	204400	51.729999999999997	-2.5499999999999998
GL16	Gloucester	357900	211000	51.789999999999999	-2.6099999999999999
GL17	Gloucester	364600	217600	51.850000000000001	-2.5099999999999998
GL18	Gloucester	371500	227100	51.939999999999998	-2.4100000000000001
GL19	Gloucester	380300	227200	51.939999999999998	-2.2799999999999998
GL2	Gloucester	381600	216500	51.840000000000003	-2.2599999999999998
GL20	Gloucester	391100	233900	52	-2.1299999999999999
GL3	Gloucester	387800	218500	51.859999999999999	-2.1699999999999999
GL4	Gloucester	385100	216000	51.840000000000003	-2.21
GL5	Gloucester	384900	204500	51.729999999999997	-2.21
GL50	Gloucester	394500	222400	51.899999999999999	-2.0800000000000001
GL51	Gloucester	392600	222300	51.890000000000001	-2.1000000000000001
GL52	Gloucester	396000	224200	51.909999999999997	-2.0499999999999998
GL53	Gloucester	395400	220300	51.880000000000003	-2.0600000000000001
GL54	Gloucester	409400	222100	51.890000000000001	-1.8600000000000001
GL55	Gloucester	415900	240300	52.060000000000002	-1.76
GL56	Gloucester	420300	232300	51.979999999999997	-1.7
GL6	Gloucester	386800	204100	51.729999999999997	-2.1899999999999999
GL7	Gloucester	407100	201600	51.710000000000001	-1.8899999999999999
GL8	Gloucester	388200	193700	51.640000000000001	-2.1699999999999999
GL9	Gloucester	379400	184400	51.549999999999997	-2.29
GU1	Guildford	500200	150300	51.240000000000002	-0.56000000000000005
GU10	Guildford	484100	145000	51.189999999999998	-0.79000000000000004
GU11	Guildford	486400	150700	51.240000000000002	-0.76000000000000001
GU12	Guildford	488600	151100	51.25	-0.72999999999999998
GU13	Guildford	481100	153500	51.270000000000003	-0.82999999999999996
GU14	Guildford	486400	155600	51.289999999999999	-0.76000000000000001
GU15	Guildford	487800	160300	51.329999999999998	-0.72999999999999998
GU16	Guildford	488600	157700	51.310000000000002	-0.71999999999999997
GU17	Guildford	484600	159700	51.32	-0.78000000000000003
GU18	Guildford	492600	161900	51.340000000000003	-0.67000000000000004
GU19	Guildford	491200	163100	51.359999999999999	-0.68999999999999995
GU2	Guildford	498300	150500	51.240000000000002	-0.58999999999999997
GU20	Guildford	493500	164100	51.359999999999999	-0.65000000000000002
GU21	Guildford	499100	158900	51.32	-0.56999999999999995
GU22	Guildford	501100	158000	51.310000000000002	-0.55000000000000004
GU23	Guildford	504000	156400	51.289999999999999	-0.5
GU24	Guildford	495700	159900	51.32	-0.62
GU25	Guildford	499500	167900	51.399999999999999	-0.56999999999999995
GU26	Guildford	487800	135600	51.109999999999999	-0.73999999999999999
GU27	Guildford	489800	132200	51.079999999999998	-0.70999999999999996
GU28	Guildford	496200	122200	50.990000000000002	-0.63
GU29	Guildford	488000	121300	50.979999999999997	-0.73999999999999999
GU3	Guildford	496100	150600	51.240000000000002	-0.62
GU30	Guildford	483900	131300	51.07	-0.80000000000000004
GU31	Guildford	477000	122500	50.990000000000002	-0.90000000000000002
GU32	Guildford	472300	123800	51	-0.96999999999999997
GU33	Guildford	477700	128400	51.039999999999999	-0.89000000000000001
GU34	Guildford	471100	138300	51.130000000000003	-0.97999999999999998
GU35	Guildford	480700	135900	51.109999999999999	-0.83999999999999997
GU4	Guildford	501900	150400	51.240000000000002	-0.54000000000000004
GU46	Guildford	481800	160500	51.329999999999998	-0.81999999999999995
GU47	Guildford	484400	161700	51.340000000000003	-0.78000000000000003
GU5	Guildford	503700	145900	51.200000000000003	-0.51000000000000001
GU51	Guildford	480900	154500	51.280000000000001	-0.83999999999999997
GU52	Guildford	481100	152400	51.259999999999998	-0.82999999999999996
GU6	Guildford	506200	139100	51.140000000000001	-0.47999999999999998
GU7	Guildford	497100	144300	51.18	-0.60999999999999999
GU8	Guildford	495100	140000	51.149999999999999	-0.64000000000000001
GU9	Guildford	484300	147300	51.210000000000001	-0.79000000000000004
HA0	Harrow	517600	184900	51.549999999999997	-0.29999999999999999
HA1	Harrow	515300	188100	51.579999999999998	-0.33000000000000002
HA2	Harrow	513800	187400	51.57	-0.34999999999999998
HA3	Harrow	516400	189600	51.590000000000003	-0.32000000000000001
HA4	Harrow	510200	186900	51.57	-0.40000000000000002
HA5	Harrow	511900	189700	51.590000000000003	-0.38
HA6	Harrow	509400	191400	51.609999999999999	-0.41999999999999998
HA7	Harrow	517200	191500	51.609999999999999	-0.29999999999999999
HA8	Harrow	519600	191700	51.609999999999999	-0.27000000000000002
HA9	Harrow	518800	185900	51.549999999999997	-0.28000000000000003
HD1	Huddersfield	414000	416700	53.640000000000001	-1.78
HD2	Huddersfield	414900	419100	53.659999999999997	-1.77
HD3	Huddersfield	411400	417400	53.649999999999999	-1.8200000000000001
HD4	Huddersfield	413500	414500	53.619999999999997	-1.79
HD5	Huddersfield	416800	416800	53.640000000000001	-1.74
HD6	Huddersfield	414400	422800	53.700000000000003	-1.78
HD7	Huddersfield	408200	414200	53.619999999999997	-1.8700000000000001
HD8	Huddersfield	421200	411700	53.600000000000001	-1.6699999999999999
HD9	Huddersfield	413600	409300	53.579999999999998	-1.79
HG1	Harrogate	430600	456100	54	-1.53
HG2	Harrogate	431100	454700	53.979999999999997	-1.52
HG3	Harrogate	425100	459500	54.030000000000001	-1.6100000000000001
HG4	Harrogate	428300	473500	54.149999999999999	-1.5600000000000001
HG5	Harrogate	435600	457600	54.009999999999998	-1.45
HP1	Hemel Hempstead	504400	207400	51.75	-0.47999999999999998
HP10	Hemel Hempstead	489900	190900	51.600000000000001	-0.69999999999999996
HP11	Hemel Hempstead	486900	192500	51.619999999999997	-0.73999999999999999
HP12	Hemel Hempstead	484600	192600	51.619999999999997	-0.77000000000000002
HP13	Hemel Hempstead	487100	193500	51.630000000000003	-0.73999999999999999
HP14	Hemel Hempstead	481000	195100	51.640000000000001	-0.81999999999999995
HP15	Hemel Hempstead	489100	196100	51.649999999999999	-0.70999999999999996
HP16	Hemel Hempstead	488600	201200	51.700000000000003	-0.70999999999999996
HP17	Hemel Hempstead	478000	209200	51.770000000000003	-0.87
HP18	Hemel Hempstead	470200	213300	51.810000000000002	-0.97999999999999998
HP19	Hemel Hempstead	481000	214400	51.82	-0.81999999999999995
HP2	Hemel Hempstead	506800	208300	51.759999999999998	-0.45000000000000001
HP20	Hemel Hempstead	482500	214100	51.810000000000002	-0.80000000000000004
HP21	Hemel Hempstead	482400	212700	51.799999999999997	-0.80000000000000004
YO41	York	472000	453200	53.960000000000001	-0.90000000000000002
HP22	Hemel Hempstead	485100	212700	51.799999999999997	-0.76000000000000001
HP23	Hemel Hempstead	492400	211600	51.789999999999999	-0.66000000000000003
HP27	Hemel Hempstead	480800	203000	51.710000000000001	-0.82999999999999996
HP3	Hemel Hempstead	505600	205400	51.729999999999997	-0.46999999999999997
HP4	Hemel Hempstead	498900	208600	51.759999999999998	-0.56000000000000005
HP5	Hemel Hempstead	496200	202500	51.710000000000001	-0.59999999999999998
HP6	Hemel Hempstead	496900	198700	51.670000000000002	-0.58999999999999997
HP7	Hemel Hempstead	496200	197200	51.659999999999997	-0.59999999999999998
HP8	Hemel Hempstead	498700	194800	51.640000000000001	-0.56999999999999995
HP9	Hemel Hempstead	494300	191100	51.609999999999999	-0.63
HR1	Hereford	354100	240900	52.060000000000002	-2.6600000000000001
HR2	Hereford	346200	234900	52.009999999999998	-2.7799999999999998
HR3	Hereford	326400	244500	52.090000000000003	-3.0699999999999998
HR4	Hereford	347500	243600	52.079999999999998	-2.7599999999999998
HR5	Hereford	329800	255400	52.189999999999998	-3.02
HR6	Hereford	347400	259700	52.229999999999997	-2.77
HR7	Hereford	364400	254400	52.18	-2.52
HR8	Hereford	369600	238600	52.039999999999999	-2.4399999999999999
HR9	Hereford	360000	223500	51.899999999999999	-2.5800000000000001
HS1	Scottish Islands	142700	933300	58.210000000000001	-6.3799999999999999
HS2	Scottish Islands	137900	937600	58.240000000000002	-6.46
HS3	Scottish Islands	112300	898000	57.869999999999997	-6.8499999999999996
HS4	Scottish Islands	121900	896300	57.869999999999997	-6.6900000000000004
HS5	Scottish Islands	105300	889700	57.799999999999997	-6.96
HS6	Scottish Islands	83500	869100	57.600000000000001	-7.29
HS7	Scottish Islands	79800	852200	57.439999999999998	-7.3399999999999999
HS8	Scottish Islands	77500	828400	57.229999999999997	-7.3399999999999999
HS9	Scottish Islands	67600	800000	56.969999999999999	-7.4699999999999998
HU1	Hull	509800	428700	53.740000000000002	-0.33000000000000002
HU10	Hull	502800	429500	53.75	-0.44
HU11	Hull	517200	438100	53.82	-0.22
HU12	Hull	523300	426900	53.719999999999999	-0.13
HU13	Hull	503200	426500	53.719999999999999	-0.42999999999999999
HU14	Hull	498900	426800	53.719999999999999	-0.5
HU15	Hull	490900	428900	53.740000000000002	-0.62
HU16	Hull	504100	432900	53.780000000000001	-0.40999999999999998
HU17	Hull	503500	440100	53.840000000000003	-0.41999999999999998
HU18	Hull	520400	447500	53.899999999999999	-0.16
HU19	Hull	534300	427100	53.719999999999999	0.029999999999999999
HU2	Hull	509600	429500	53.75	-0.33000000000000002
HU20	Hull	498000	433500	53.780000000000001	-0.51000000000000001
HU3	Hull	507900	428500	53.740000000000002	-0.35999999999999999
HU4	Hull	505500	427800	53.729999999999997	-0.40000000000000002
HU5	Hull	507100	430500	53.759999999999998	-0.37
HU6	Hull	507500	432900	53.780000000000001	-0.35999999999999999
HU7	Hull	510300	433800	53.780000000000001	-0.32000000000000001
HU8	Hull	512100	431600	53.759999999999998	-0.28999999999999998
HU9	Hull	513000	430200	53.75	-0.28000000000000003
HX1	Halifax	408600	425000	53.719999999999999	-1.8700000000000001
HX2	Halifax	406300	426800	53.729999999999997	-1.8999999999999999
HX3	Halifax	410300	425600	53.719999999999999	-1.8400000000000001
HX4	Halifax	407900	420400	53.670000000000002	-1.8799999999999999
HX5	Halifax	410900	421100	53.68	-1.8300000000000001
HX6	Halifax	405000	422400	53.689999999999998	-1.9199999999999999
HX7	Halifax	399500	427000	53.729999999999997	-2
IG1	Ilford	543800	186500	51.549999999999997	0.070000000000000007
IG10	Ilford	542900	196400	51.640000000000001	0.059999999999999998
IG11	Ilford	545200	184000	51.530000000000001	0.089999999999999997
IG2	Ilford	544200	188200	51.57	0.080000000000000002
IG3	Ilford	545600	186900	51.560000000000002	0.10000000000000001
IG4	Ilford	542400	188500	51.57	0.050000000000000003
IG5	Ilford	543100	189700	51.579999999999998	0.059999999999999998
IG6	Ilford	544700	190300	51.590000000000003	0.080000000000000002
IG7	Ilford	544600	192600	51.609999999999999	0.080000000000000002
IG8	Ilford	540800	191800	51.600000000000001	0.029999999999999999
IG9	Ilford	541200	193700	51.619999999999997	0.040000000000000001
IP1	Ipswich	615300	245600	52.060000000000002	1.1399999999999999
IP10	Ipswich	624300	240700	52.009999999999998	1.27
IP11	Ipswich	629000	235500	51.969999999999999	1.3300000000000001
IP12	Ipswich	631000	249200	52.090000000000003	1.3700000000000001
IP13	Ipswich	627000	259300	52.18	1.3200000000000001
IP14	Ipswich	607300	260800	52.200000000000003	1.03
IP15	Ipswich	646000	257100	52.149999999999999	1.5900000000000001
IP16	Ipswich	645000	262300	52.200000000000003	1.5800000000000001
IP17	Ipswich	639200	264900	52.229999999999997	1.5
IP18	Ipswich	650200	276600	52.329999999999998	1.6699999999999999
IP19	Ipswich	638100	277100	52.340000000000003	1.49
IP2	Ipswich	615000	243200	52.039999999999999	1.1299999999999999
IP20	Ipswich	625900	283900	52.399999999999999	1.3200000000000001
IP21	Ipswich	620300	279000	52.359999999999999	1.23
IP22	Ipswich	607800	279700	52.369999999999997	1.05
IP23	Ipswich	613000	272200	52.299999999999997	1.1200000000000001
IP24	Ipswich	587600	283700	52.409999999999997	0.75
IP25	Ipswich	592300	302500	52.579999999999998	0.83999999999999997
IP26	Ipswich	574900	293100	52.5	0.56999999999999995
IP27	Ipswich	575800	284500	52.43	0.57999999999999996
IP28	Ipswich	573700	272900	52.32	0.54000000000000004
IP29	Ipswich	582000	258300	52.189999999999998	0.66000000000000003
IP3	Ipswich	618600	243000	52.039999999999999	1.1799999999999999
IP30	Ipswich	593800	260600	52.200000000000003	0.82999999999999996
IP31	Ipswich	592900	269600	52.289999999999999	0.81999999999999995
IP32	Ipswich	585500	265200	52.25	0.70999999999999996
IP33	Ipswich	584900	263900	52.240000000000002	0.69999999999999996
IP4	Ipswich	618000	245000	52.060000000000002	1.1799999999999999
IP5	Ipswich	622200	245300	52.060000000000002	1.24
IP6	Ipswich	613200	252700	52.130000000000003	1.1100000000000001
IP7	Ipswich	602100	245300	52.060000000000002	0.94999999999999996
IP8	Ipswich	611300	244900	52.060000000000002	1.0800000000000001
IP9	Ipswich	616200	237200	51.990000000000002	1.1399999999999999
IV1	Inverness	266300	846300	57.479999999999997	-4.2300000000000004
IV10	Inverness	272900	857000	57.579999999999998	-4.1200000000000001
IV11	Inverness	278500	867100	57.670000000000002	-4.0300000000000002
IV12	Inverness	288500	855300	57.57	-3.8599999999999999
IV13	Inverness	278900	829800	57.340000000000003	-4.0099999999999998
IV14	Inverness	247700	857900	57.579999999999998	-4.54
IV15	Inverness	254800	859200	57.590000000000003	-4.4299999999999997
IV16	Inverness	260600	866200	57.659999999999997	-4.3300000000000001
IV17	Inverness	265300	870000	57.700000000000003	-4.2599999999999998
IV18	Inverness	271600	870000	57.700000000000003	-4.1500000000000004
IV19	Inverness	277500	881300	57.799999999999997	-4.0599999999999996
IV2	Inverness	268600	844100	57.460000000000001	-4.1900000000000004
IV20	Inverness	286600	879000	57.780000000000001	-3.8999999999999999
IV21	Inverness	178500	876500	57.719999999999999	-5.7199999999999998
IV22	Inverness	191300	877800	57.740000000000002	-5.5
IV23	Inverness	221000	879900	57.770000000000003	-5.0099999999999998
IV24	Inverness	260400	891500	57.890000000000001	-4.3499999999999996
IV25	Inverness	278900	890900	57.890000000000001	-4.04
IV26	Inverness	212100	896200	57.909999999999997	-5.1699999999999999
IV27	Inverness	235800	935400	58.270000000000003	-4.7999999999999998
IV28	Inverness	272600	904900	58.009999999999998	-4.1500000000000004
IV3	Inverness	265400	845200	57.469999999999999	-4.2400000000000002
IV30	Inverness	320800	863500	57.649999999999999	-3.3199999999999998
IV31	Inverness	323200	870400	57.710000000000001	-3.2799999999999998
IV32	Inverness	333700	860700	57.630000000000003	-3.1099999999999999
IV36	Inverness	304200	859000	57.609999999999999	-3.6000000000000001
IV4	Inverness	248000	842600	57.439999999999998	-4.5300000000000002
IV40	Inverness	180000	826300	57.270000000000003	-5.6500000000000004
IV41	Inverness	174800	826500	57.270000000000003	-5.7300000000000004
IV42	Inverness	169000	823000	57.229999999999997	-5.8200000000000003
IV43	Inverness	169600	813600	57.149999999999999	-5.8099999999999996
IV44	Inverness	165500	809300	57.109999999999999	-5.8700000000000001
IV45	Inverness	163300	804100	57.060000000000002	-5.9000000000000004
IV46	Inverness	158800	809600	57.109999999999999	-5.9800000000000004
IV47	Inverness	138400	831000	57.289999999999999	-6.3399999999999999
IV48	Inverness	153300	831900	57.310000000000002	-6.0899999999999999
IV49	Inverness	161800	822100	57.219999999999999	-5.9400000000000004
IV5	Inverness	255400	844500	57.460000000000001	-4.4100000000000001
IV51	Inverness	145500	851300	57.479999999999997	-6.2400000000000002
IV52	Inverness	180300	833300	57.329999999999998	-5.6500000000000004
IV53	Inverness	186200	833800	57.340000000000003	-5.5499999999999998
IV54	Inverness	183000	843600	57.43	-5.6100000000000003
IV55	Inverness	123500	850300	57.450000000000003	-6.6100000000000003
IV56	Inverness	133800	839300	57.359999999999999	-6.4199999999999999
IV6	Inverness	252900	851100	57.520000000000003	-4.4500000000000002
IV63	Inverness	249200	828500	57.32	-4.5
IV7	Inverness	257500	857400	57.579999999999998	-4.3799999999999999
IV8	Inverness	264500	853800	57.549999999999997	-4.2599999999999998
IV9	Inverness	269800	855300	57.560000000000002	-4.1699999999999999
KA1	Kilmarnock	242800	636400	55.590000000000003	-4.4900000000000002
KA10	Kilmarnock	233000	631600	55.539999999999999	-4.6399999999999997
KA11	Kilmarnock	234700	639100	55.609999999999999	-4.6200000000000001
KA12	Kilmarnock	232300	639400	55.609999999999999	-4.6600000000000001
KA13	Kilmarnock	230200	643500	55.649999999999999	-4.6900000000000004
KA14	Kilmarnock	232300	652900	55.740000000000002	-4.6699999999999999
KA15	Kilmarnock	235200	653700	55.740000000000002	-4.6200000000000001
KA16	Kilmarnock	253200	637300	55.600000000000001	-4.3300000000000001
KA17	Kilmarnock	256300	637600	55.609999999999999	-4.2800000000000002
KA18	Kilmarnock	258400	619700	55.450000000000003	-4.2300000000000004
KA19	Kilmarnock	230900	609000	55.340000000000003	-4.6600000000000001
KA2	Kilmarnock	238500	636600	55.590000000000003	-4.5599999999999996
KA20	Kilmarnock	226900	642100	55.640000000000001	-4.75
KA21	Kilmarnock	224900	642200	55.640000000000001	-4.7800000000000002
KA22	Kilmarnock	223400	643200	55.649999999999999	-4.7999999999999998
KA23	Kilmarnock	220600	647900	55.689999999999998	-4.8499999999999996
KA24	Kilmarnock	229500	649600	55.710000000000001	-4.71
KA25	Kilmarnock	231300	654300	55.75	-4.6799999999999997
KA26	Kilmarnock	219800	595300	55.210000000000001	-4.8300000000000001
KA27	Kilmarnock	199900	631800	55.530000000000001	-5.1699999999999999
KA28	Kilmarnock	216600	655100	55.75	-4.9199999999999999
KA29	Kilmarnock	221000	655200	55.75	-4.8499999999999996
KA3	Kilmarnock	243000	641800	55.640000000000001	-4.4900000000000002
KA30	Kilmarnock	220600	659700	55.789999999999999	-4.8600000000000003
KA4	Kilmarnock	249900	636500	55.590000000000003	-4.3799999999999999
KA5	Kilmarnock	249300	626600	55.509999999999998	-4.3799999999999999
KA6	Kilmarnock	241500	616400	55.409999999999997	-4.5
KA7	Kilmarnock	233800	620200	55.439999999999998	-4.6200000000000001
KA8	Kilmarnock	234900	622800	55.469999999999999	-4.6100000000000003
KA9	Kilmarnock	235500	625700	55.490000000000002	-4.5999999999999996
KT1	Kingston Upon Thames	518500	169000	51.399999999999999	-0.28999999999999998
KT10	Kingston Upon Thames	514600	164500	51.359999999999999	-0.34999999999999998
KT11	Kingston Upon Thames	511300	160000	51.32	-0.40000000000000002
KT12	Kingston Upon Thames	510900	165500	51.369999999999997	-0.40000000000000002
KT13	Kingston Upon Thames	508000	164400	51.359999999999999	-0.44
KT14	Kingston Upon Thames	505500	161100	51.329999999999998	-0.47999999999999998
KT15	Kingston Upon Thames	504800	163800	51.359999999999999	-0.48999999999999999
KT16	Kingston Upon Thames	503400	166000	51.380000000000003	-0.51000000000000001
KT17	Kingston Upon Thames	522000	161700	51.340000000000003	-0.23999999999999999
KT18	Kingston Upon Thames	521100	159000	51.310000000000002	-0.26000000000000001
KT19	Kingston Upon Thames	520600	162800	51.350000000000001	-0.26000000000000001
KT2	Kingston Upon Thames	519000	170000	51.409999999999997	-0.28000000000000003
KT20	Kingston Upon Thames	523400	155600	51.280000000000001	-0.23000000000000001
KT21	Kingston Upon Thames	518400	158300	51.310000000000002	-0.29999999999999999
KT22	Kingston Upon Thames	515900	157100	51.299999999999997	-0.33000000000000002
KT23	Kingston Upon Thames	513700	154900	51.280000000000001	-0.37
KT24	Kingston Upon Thames	509600	153400	51.259999999999998	-0.41999999999999998
KT3	Kingston Upon Thames	521300	168200	51.390000000000001	-0.25
KT4	Kingston Upon Thames	522300	165800	51.369999999999997	-0.23999999999999999
KT5	Kingston Upon Thames	519200	167300	51.390000000000001	-0.28000000000000003
KT6	Kingston Upon Thames	518300	167000	51.380000000000003	-0.28999999999999998
KT7	Kingston Upon Thames	516400	167000	51.380000000000003	-0.32000000000000001
KT8	Kingston Upon Thames	513900	168200	51.399999999999999	-0.35999999999999999
KT9	Kingston Upon Thames	518200	164200	51.359999999999999	-0.29999999999999999
KW1	Orkney	334600	952700	58.450000000000003	-3.1200000000000001
KW10	Orkney	283200	900100	57.969999999999999	-3.9700000000000002
KW11	Orkney	275200	937100	58.299999999999997	-4.1299999999999999
YO42	York	479400	448100	53.920000000000002	-0.79000000000000004
KW12	Orkney	313100	958500	58.5	-3.4900000000000002
KW13	Orkney	289400	953400	58.450000000000003	-3.8900000000000001
KW14	Orkney	309600	967800	58.579999999999998	-3.5499999999999998
KW15	Orkney	344900	1010700	58.979999999999997	-2.9500000000000002
KW16	Orkney	326800	1008700	58.960000000000001	-3.27
KW17	Orkney	342500	1017600	59.039999999999999	-3
KW2	Orkney	331900	940600	58.340000000000003	-3.1600000000000001
KW3	Orkney	325100	936100	58.299999999999997	-3.27
KW5	Orkney	319000	934000	58.280000000000001	-3.3799999999999999
KW6	Orkney	315400	929800	58.240000000000002	-3.4399999999999999
KW7	Orkney	311800	922900	58.18	-3.5
KW8	Orkney	302000	915300	58.109999999999999	-3.6600000000000001
KW9	Orkney	290300	904200	58.009999999999998	-3.8500000000000001
KY1	Kirkcaldy	329300	693400	56.119999999999997	-3.1299999999999999
KY10	Kirkcaldy	356600	704400	56.229999999999997	-2.7000000000000002
KY11	Kirkcaldy	311900	684700	56.039999999999999	-3.4100000000000001
KY12	Kirkcaldy	307100	688100	56.07	-3.4900000000000002
KY13	Kirkcaldy	311200	702700	56.200000000000003	-3.4300000000000002
KY14	Kirkcaldy	323300	713800	56.310000000000002	-3.23
KY15	Kirkcaldy	335000	712500	56.299999999999997	-3.0499999999999998
KY16	Kirkcaldy	349400	716900	56.340000000000003	-2.8100000000000001
KY2	Kirkcaldy	326500	692800	56.119999999999997	-3.1800000000000002
KY3	Kirkcaldy	323400	686300	56.060000000000002	-3.23
KY4	Kirkcaldy	315400	692100	56.109999999999999	-3.3599999999999999
KY5	Kirkcaldy	319600	695500	56.140000000000001	-3.29
KY6	Kirkcaldy	325700	701100	56.189999999999998	-3.1899999999999999
KY7	Kirkcaldy	328400	701100	56.189999999999998	-3.1499999999999999
KY8	Kirkcaldy	337300	701000	56.189999999999998	-3.0099999999999998
KY9	Kirkcaldy	348300	702200	56.210000000000001	-2.8300000000000001
L1	Liverpool	334900	390000	53.399999999999999	-2.9700000000000002
L10	Liverpool	338500	397900	53.469999999999999	-2.9199999999999999
L11	Liverpool	339300	395000	53.439999999999998	-2.9100000000000001
L12	Liverpool	340600	393500	53.43	-2.8900000000000001
L13	Liverpool	338900	391600	53.409999999999997	-2.9100000000000001
L14	Liverpool	341600	391700	53.409999999999997	-2.8700000000000001
L15	Liverpool	338900	389400	53.390000000000001	-2.9100000000000001
L16	Liverpool	341000	389500	53.390000000000001	-2.8799999999999999
L17	Liverpool	337500	387200	53.369999999999997	-2.9399999999999999
L18	Liverpool	339700	387500	53.380000000000003	-2.8999999999999999
L19	Liverpool	340000	385100	53.350000000000001	-2.8999999999999999
L2	Liverpool	334300	390500	53.399999999999999	-2.98
L20	Liverpool	334400	395600	53.450000000000003	-2.98
L21	Liverpool	333700	397600	53.469999999999999	-2.9900000000000002
L22	Liverpool	331900	398300	53.469999999999999	-3.02
L23	Liverpool	332200	399900	53.490000000000002	-3.02
L24	Liverpool	344300	383300	53.340000000000003	-2.8300000000000001
L25	Liverpool	342600	387200	53.369999999999997	-2.8599999999999999
L26	Liverpool	344600	385600	53.359999999999999	-2.8300000000000001
L27	Liverpool	344300	388200	53.380000000000003	-2.8300000000000001
L28	Liverpool	342600	393500	53.43	-2.8599999999999999
L29	Liverpool	334800	401600	53.5	-2.98
L3	Liverpool	334600	390700	53.399999999999999	-2.98
L30	Liverpool	335600	399100	53.479999999999997	-2.9700000000000002
L31	Liverpool	337900	402300	53.509999999999998	-2.9300000000000002
L32	Liverpool	341000	398300	53.469999999999999	-2.8799999999999999
L33	Liverpool	341900	399600	53.479999999999997	-2.8700000000000001
L34	Liverpool	345900	393600	53.43	-2.8100000000000001
L35	Liverpool	348000	391200	53.409999999999997	-2.7799999999999998
L36	Liverpool	344200	391200	53.409999999999997	-2.8399999999999999
L37	Liverpool	329600	407300	53.549999999999997	-3.0600000000000001
L38	Liverpool	330400	403600	53.520000000000003	-3.0499999999999998
L39	Liverpool	340700	407600	53.560000000000002	-2.8900000000000001
